occupation_pred,BASE_CUSTOMER_ID
12.0,118819
9.0,59480
15.0,82313
10.0,145712
14.0,49037
14.0,104920
18.0,81592
11.0,1044
16.0,98979
15.0,24295
14.0,101005
13.0,78356
13.0,7693
12.0,88597
19.0,133435
14.0,134864
10.0,15730
14.0,6917
13.0,41155
14.0,11230
17.0,13281
12.0,139818
12.0,93719
11.0,176469
14.0,18237
20.0,31212
19.0,156573
18.0,94963
16.0,14503
12.0,36503
18.0,57653
10.0,41766
17.0,184750
11.0,115166
19.0,183306
12.0,56630
11.0,35802
18.0,12610
10.0,177661
21.0,184515
20.0,171500
13.0,104998
14.0,98951
12.0,87869
18.0,134678
10.0,157262
17.0,133053
11.0,40807
10.0,112038
12.0,90484
16.0,5739
17.0,142330
11.0,82228
14.0,113874
11.0,29119
11.0,30538
12.0,13084
12.0,177540
17.0,35037
12.0,136848
12.0,138127
11.0,109842
8.0,70070
14.0,48339
21.0,142080
17.0,9107
9.0,112349
19.0,15597
13.0,115821
17.0,125564
12.0,159280
18.0,161001
11.0,185521
19.0,102974
17.0,118552
18.0,61523
11.0,94490
15.0,49116
14.0,144804
11.0,83554
21.0,141771
12.0,157707
12.0,155837
13.0,107454
12.0,57434
11.0,153568
12.0,26183
16.0,24649
10.0,1785
17.0,128245
16.0,130433
19.0,165895
11.0,98899
11.0,4649
10.0,167868
15.0,170397
15.0,149374
10.0,172851
13.0,151563
10.0,158090
14.0,127593
13.0,16694
19.0,68800
18.0,123049
12.0,74110
20.0,182613
13.0,37975
20.0,146057
14.0,49313
11.0,3059
12.0,159289
12.0,104634
19.0,100672
12.0,4818
13.0,75552
18.0,124304
15.0,66939
12.0,171997
23.0,129939
11.0,190137
18.0,195120
8.0,191760
22.0,195276
10.0,113348
8.0,124274
11.0,174707
21.0,180083
12.0,159083
20.0,129906
21.0,21878
11.0,23061
12.0,190805
12.0,112342
16.0,181755
10.0,167519
13.0,117111
19.0,80646
14.0,4329
14.0,58994
13.0,45833
22.0,47375
13.0,49065
12.0,144649
14.0,88915
14.0,43654
13.0,19678
12.0,55680
17.0,105171
11.0,64023
12.0,139486
16.0,82398
12.0,77595
21.0,63152
11.0,9348
8.0,118113
12.0,183395
15.0,161522
18.0,112304
11.0,3909
11.0,167988
17.0,194880
8.0,192851
19.0,177069
13.0,92373
14.0,120116
18.0,76786
13.0,3594
20.0,174716
19.0,159334
17.0,170522
12.0,170116
19.0,126806
13.0,30070
13.0,52386
9.0,155339
13.0,92538
12.0,184704
21.0,139962
15.0,98112
12.0,7614
12.0,9403
10.0,58363
11.0,183137
16.0,80655
18.0,183159
12.0,138590
11.0,189550
18.0,31233
14.0,126159
12.0,131020
11.0,182938
20.0,107541
13.0,14183
13.0,74044
17.0,190336
11.0,77099
11.0,110028
11.0,148684
15.0,135723
21.0,157386
9.0,105893
11.0,191356
17.0,124646
20.0,155742
11.0,115211
17.0,87602
11.0,22011
19.0,136901
19.0,77143
12.0,117035
10.0,78710
21.0,194363
12.0,171611
15.0,189380
18.0,159805
16.0,124952
13.0,1176
16.0,1227
13.0,36462
12.0,110082
13.0,2870
12.0,52808
13.0,28798
10.0,17350
18.0,10354
12.0,164309
10.0,65556
13.0,58987
16.0,36030
20.0,191600
15.0,194678
10.0,179347
11.0,191762
15.0,31741
15.0,14602
18.0,155024
12.0,166412
16.0,146435
20.0,60912
15.0,69490
19.0,189378
16.0,138587
13.0,158949
11.0,6082
19.0,161080
12.0,834
11.0,122064
15.0,19305
16.0,113525
11.0,100180
19.0,157266
11.0,182700
11.0,94392
11.0,193462
13.0,118427
16.0,74266
18.0,68871
11.0,157973
20.0,182274
17.0,170606
18.0,187047
14.0,154104
14.0,168307
14.0,35005
11.0,6343
18.0,135730
15.0,125320
13.0,33397
12.0,91224
13.0,38673
19.0,168449
17.0,37810
20.0,70880
18.0,24711
12.0,129590
14.0,142929
17.0,120722
19.0,20865
10.0,31238
15.0,41612
12.0,113848
12.0,95517
11.0,35230
13.0,34251
13.0,39422
11.0,169972
8.0,95208
16.0,194020
11.0,176617
18.0,134582
15.0,193573
17.0,194503
15.0,195262
18.0,192173
12.0,19801
20.0,171040
11.0,51917
16.0,130140
10.0,154322
11.0,14524
13.0,46633
13.0,125226
19.0,46608
16.0,68778
10.0,36745
15.0,171915
12.0,189416
18.0,162922
15.0,17235
16.0,130730
14.0,109011
12.0,181202
12.0,120357
11.0,156675
15.0,130082
12.0,48564
11.0,77663
21.0,92080
13.0,35845
11.0,173714
13.0,120800
20.0,161277
21.0,165638
16.0,81995
19.0,85549
19.0,159337
12.0,143887
15.0,133312
8.0,57486
11.0,135968
15.0,92479
10.0,24235
11.0,167993
17.0,130241
16.0,130984
20.0,129975
16.0,120233
11.0,185927
18.0,174375
14.0,68064
13.0,102815
12.0,51183
16.0,104833
7.0,190067
16.0,6274
11.0,76269
16.0,16475
10.0,14349
13.0,67380
11.0,5529
13.0,93766
18.0,136758
11.0,37141
12.0,95631
14.0,138552
10.0,5494
10.0,110388
11.0,179293
11.0,70953
12.0,99494
16.0,122801
19.0,140277
17.0,27628
14.0,141735
11.0,144930
10.0,88964
10.0,122239
12.0,53815
20.0,131380
16.0,87616
12.0,157894
11.0,5297
16.0,8243
12.0,153326
21.0,24782
12.0,37247
13.0,15711
17.0,188045
10.0,38028
12.0,82620
17.0,119535
11.0,136659
16.0,139987
11.0,114974
11.0,151444
12.0,177780
15.0,112378
13.0,29693
10.0,48417
11.0,183037
8.0,169141
16.0,20961
11.0,100241
18.0,133994
10.0,106235
12.0,76808
13.0,23822
17.0,47663
13.0,43722
11.0,35369
16.0,76803
18.0,56002
11.0,121277
20.0,145179
15.0,33587
11.0,63420
12.0,107014
12.0,105044
20.0,144612
17.0,84788
18.0,68496
17.0,160313
11.0,185192
12.0,29407
15.0,121234
13.0,5175
19.0,184519
10.0,119581
16.0,71596
12.0,188780
12.0,47431
10.0,110271
9.0,50056
10.0,47600
20.0,56766
15.0,114543
17.0,105920
11.0,133775
17.0,180445
11.0,38237
12.0,79898
12.0,180175
17.0,120417
11.0,726
18.0,128104
11.0,14095
19.0,169636
13.0,12058
12.0,53078
11.0,135893
11.0,16711
10.0,133966
17.0,159659
11.0,188202
17.0,39955
17.0,62441
15.0,52737
16.0,42631
11.0,149752
14.0,28094
20.0,40822
11.0,97737
12.0,95179
14.0,94587
22.0,87066
13.0,23114
11.0,193043
16.0,170038
9.0,188499
17.0,49914
12.0,143182
12.0,16861
18.0,101396
16.0,190477
11.0,49949
11.0,132550
10.0,158141
17.0,153576
17.0,50462
11.0,150706
17.0,159814
18.0,102121
12.0,153430
17.0,110306
11.0,176854
12.0,147847
12.0,54904
16.0,54036
11.0,191295
20.0,194190
20.0,177143
12.0,121898
21.0,70746
12.0,170639
16.0,34779
18.0,154880
10.0,150605
17.0,138661
11.0,157016
16.0,41827
8.0,106000
12.0,93112
18.0,176761
14.0,69695
11.0,128037
10.0,4767
18.0,58522
15.0,151478
10.0,163521
11.0,53992
11.0,126500
11.0,21727
18.0,16386
16.0,32808
11.0,40293
17.0,40142
11.0,132666
13.0,98151
10.0,140725
10.0,121958
12.0,62264
11.0,27391
10.0,103505
14.0,95542
11.0,192
13.0,100044
18.0,7997
19.0,172213
12.0,118519
13.0,47474
13.0,21747
10.0,28170
12.0,31990
12.0,99246
12.0,91802
11.0,168576
14.0,196029
17.0,39282
12.0,88276
11.0,163649
16.0,81681
12.0,42571
12.0,96019
15.0,132583
11.0,158089
17.0,62558
15.0,118780
20.0,19560
17.0,57151
18.0,37036
11.0,133503
17.0,188995
12.0,29857
11.0,185390
10.0,108152
18.0,154593
10.0,117431
13.0,24825
11.0,158066
13.0,92341
11.0,92011
12.0,139516
12.0,10366
11.0,137595
14.0,46274
11.0,107256
18.0,194899
21.0,123544
14.0,61362
11.0,113211
11.0,178699
10.0,182481
11.0,18717
17.0,170227
11.0,140471
16.0,188467
10.0,130550
18.0,180755
11.0,184930
19.0,128517
21.0,153951
13.0,58311
14.0,77520
12.0,76604
18.0,57096
10.0,86461
13.0,98759
20.0,140162
10.0,142364
13.0,12079
19.0,70121
14.0,90707
11.0,181621
10.0,175534
10.0,15856
22.0,125439
9.0,12128
12.0,153863
23.0,156160
17.0,75312
12.0,33229
14.0,117246
13.0,185093
10.0,91514
11.0,177154
13.0,40683
11.0,144106
11.0,11343
17.0,90268
17.0,182911
16.0,59225
11.0,179697
13.0,68945
12.0,127041
12.0,64845
11.0,115116
13.0,44518
15.0,40568
11.0,12108
19.0,140109
14.0,39802
9.0,128551
11.0,192470
20.0,138798
20.0,160389
16.0,136267
14.0,9939
8.0,131061
11.0,167339
11.0,184441
16.0,104225
13.0,134994
16.0,74599
14.0,171841
15.0,82172
18.0,64145
18.0,123698
20.0,180418
11.0,83863
12.0,145378
12.0,18858
13.0,71330
20.0,177283
10.0,177267
21.0,171466
15.0,182823
12.0,144924
11.0,185396
13.0,8325
11.0,119576
13.0,123605
11.0,148733
20.0,148345
11.0,11573
16.0,142206
9.0,33381
8.0,75287
12.0,107332
12.0,52188
17.0,195480
14.0,195690
12.0,127763
10.0,158741
14.0,193700
12.0,172947
14.0,162792
15.0,94979
8.0,188267
16.0,196239
14.0,67107
19.0,100060
10.0,66195
11.0,184039
11.0,171692
11.0,97341
12.0,91173
15.0,55199
11.0,16276
24.0,88272
17.0,181890
18.0,153737
18.0,88610
15.0,133280
11.0,17365
12.0,113515
11.0,23947
11.0,79738
13.0,53730
10.0,29376
19.0,92122
16.0,142784
12.0,143095
17.0,152632
19.0,154427
12.0,109410
13.0,138908
20.0,189975
15.0,79505
10.0,39487
14.0,8158
16.0,20402
10.0,47957
15.0,156469
11.0,184674
11.0,92824
15.0,40893
15.0,27575
11.0,116050
12.0,158102
11.0,179948
13.0,12321
13.0,20659
12.0,75649
17.0,12357
17.0,16226
12.0,166475
16.0,93969
16.0,24461
16.0,148198
12.0,841
13.0,16458
11.0,78480
19.0,162030
16.0,62692
17.0,12632
16.0,81889
13.0,31278
16.0,71607
15.0,106683
16.0,132847
16.0,168094
11.0,85635
21.0,189370
18.0,45837
12.0,181607
23.0,23154
11.0,28768
16.0,149351
14.0,95506
18.0,52219
12.0,89231
14.0,2124
9.0,146362
17.0,164447
12.0,117668
10.0,92893
18.0,56598
11.0,136432
13.0,29913
16.0,115346
20.0,163006
11.0,187358
22.0,186344
11.0,14069
13.0,13034
12.0,54898
15.0,111553
17.0,50909
20.0,128708
15.0,93663
11.0,135506
11.0,184459
19.0,82668
14.0,170788
17.0,100778
20.0,70380
11.0,36678
13.0,51386
12.0,105321
11.0,173824
10.0,140896
13.0,109010
19.0,184160
15.0,126560
12.0,170980
16.0,91544
18.0,68912
12.0,47642
12.0,144960
18.0,164858
13.0,48492
21.0,131272
11.0,90076
20.0,178694
11.0,8834
11.0,139128
17.0,98014
16.0,196079
16.0,44511
15.0,178849
14.0,56732
17.0,165447
16.0,147969
14.0,94042
11.0,170296
17.0,137693
11.0,128985
11.0,188382
11.0,192974
17.0,152726
11.0,47603
13.0,82953
12.0,44462
10.0,192559
11.0,83748
18.0,112300
18.0,4036
19.0,160100
11.0,2430
16.0,66224
11.0,42252
17.0,89143
10.0,180957
16.0,116256
10.0,152833
14.0,29025
11.0,183941
10.0,10439
13.0,117522
13.0,51997
12.0,147959
13.0,116512
12.0,172995
15.0,118411
13.0,830
9.0,190148
16.0,158387
13.0,113714
21.0,170613
16.0,107552
11.0,179552
11.0,57802
11.0,132098
12.0,80867
13.0,32787
12.0,26364
18.0,14847
16.0,160526
19.0,166361
14.0,66157
23.0,134587
10.0,105931
14.0,107267
20.0,112767
13.0,47352
21.0,85822
19.0,187833
11.0,56473
13.0,110793
18.0,27824
12.0,180355
11.0,189260
12.0,184133
11.0,186565
12.0,6531
20.0,129370
13.0,49131
13.0,80408
14.0,3503
12.0,66893
11.0,134839
12.0,41192
11.0,177700
10.0,196368
11.0,161262
18.0,167352
14.0,191834
13.0,17055
13.0,3223
12.0,79219
11.0,42022
9.0,63154
21.0,191347
10.0,126562
14.0,63958
11.0,146837
18.0,79068
10.0,12410
16.0,167944
11.0,83170
17.0,145831
14.0,15944
21.0,134877
11.0,183738
11.0,135551
9.0,84821
9.0,151148
11.0,95182
12.0,133110
11.0,89523
11.0,116382
17.0,7829
20.0,98116
11.0,163721
14.0,195176
14.0,190675
11.0,189681
10.0,145295
11.0,150696
20.0,190722
19.0,36944
12.0,101726
7.0,195938
19.0,61552
16.0,31387
11.0,188580
11.0,153189
16.0,38385
11.0,26251
22.0,66014
12.0,159510
15.0,71993
13.0,62734
10.0,179010
14.0,22027
11.0,29894
12.0,98806
16.0,11053
13.0,80175
20.0,154229
19.0,131907
12.0,130707
18.0,137907
17.0,193009
15.0,160795
12.0,168272
12.0,131921
11.0,178658
20.0,176954
16.0,177978
19.0,35842
11.0,187912
20.0,1586
15.0,110943
13.0,18239
10.0,42767
11.0,99186
11.0,66409
11.0,75327
11.0,181863
12.0,158901
11.0,155068
16.0,121920
10.0,141883
16.0,69329
11.0,150963
8.0,163763
14.0,52578
11.0,127697
15.0,107364
14.0,59743
10.0,46015
10.0,56250
18.0,23765
12.0,51239
20.0,151351
14.0,181808
9.0,19101
21.0,171312
10.0,127159
11.0,42723
11.0,181177
13.0,152812
13.0,4855
15.0,16408
23.0,172408
18.0,31289
13.0,175423
15.0,64150
17.0,115595
12.0,140580
11.0,128735
18.0,158863
16.0,38742
11.0,186104
18.0,176051
12.0,76738
10.0,61999
11.0,123466
17.0,162016
15.0,45528
14.0,121914
11.0,66813
15.0,164278
11.0,49923
13.0,78107
17.0,84825
11.0,55189
13.0,155271
10.0,148617
19.0,104718
9.0,141696
18.0,193381
14.0,71088
13.0,57962
12.0,157047
16.0,195193
12.0,169553
23.0,143943
11.0,166175
10.0,13100
15.0,158982
19.0,151487
12.0,151367
12.0,19652
12.0,54764
11.0,4840
11.0,131433
21.0,37518
11.0,114029
10.0,177358
13.0,49951
11.0,39511
8.0,105793
12.0,173379
12.0,90555
16.0,52344
11.0,80968
10.0,130116
14.0,112026
14.0,56952
16.0,158081
11.0,152496
12.0,179556
17.0,2170
12.0,85779
18.0,78658
18.0,188928
23.0,144150
20.0,151896
15.0,146322
10.0,137949
10.0,46247
12.0,12186
11.0,171239
11.0,192588
12.0,20828
17.0,72648
11.0,183990
11.0,84746
19.0,171890
14.0,2601
15.0,144437
18.0,44579
12.0,72273
11.0,111177
13.0,112621
13.0,131377
12.0,32783
20.0,129171
12.0,107304
19.0,182098
9.0,44718
22.0,144143
11.0,18115
11.0,163388
10.0,181255
16.0,107888
12.0,133354
11.0,9709
11.0,97823
14.0,105794
12.0,36618
11.0,97577
15.0,36568
12.0,137371
23.0,156785
16.0,23569
18.0,70863
19.0,185904
14.0,80456
18.0,102919
11.0,121198
15.0,139066
18.0,117746
18.0,83889
16.0,58653
13.0,114646
18.0,117853
12.0,80989
19.0,156278
11.0,69786
11.0,164255
23.0,54255
11.0,81257
20.0,147597
11.0,33512
14.0,83440
21.0,68869
11.0,123078
16.0,51335
10.0,2724
10.0,104515
10.0,148719
11.0,182857
11.0,173338
11.0,113849
11.0,184826
13.0,64645
13.0,56802
12.0,40899
11.0,64735
13.0,81117
10.0,60822
12.0,178528
12.0,89277
9.0,94941
11.0,184965
11.0,144699
11.0,118715
11.0,151344
11.0,92150
11.0,193575
20.0,25308
13.0,49481
18.0,105392
11.0,86200
12.0,72197
11.0,95874
12.0,153368
17.0,181716
22.0,153570
12.0,75861
14.0,80254
11.0,143204
12.0,64307
10.0,185201
18.0,126216
11.0,107577
11.0,4127
16.0,113760
15.0,153943
12.0,134056
17.0,42361
12.0,26925
13.0,51311
12.0,99622
17.0,129304
11.0,184342
10.0,102908
16.0,172704
17.0,154951
11.0,111436
16.0,108517
19.0,193206
17.0,148093
18.0,109766
20.0,113604
18.0,82653
18.0,38274
17.0,172386
15.0,175348
13.0,39848
18.0,102144
17.0,96005
19.0,125002
11.0,182173
18.0,48313
16.0,3006
10.0,101767
11.0,22839
20.0,191111
13.0,78806
21.0,159139
13.0,69014
22.0,53126
17.0,191132
11.0,116003
15.0,128298
11.0,56311
11.0,156430
13.0,714
20.0,66817
16.0,66738
11.0,173044
14.0,24230
12.0,124420
10.0,188728
19.0,129317
12.0,135046
11.0,128296
20.0,163833
19.0,40091
17.0,74043
11.0,177158
18.0,132217
13.0,50702
11.0,61837
11.0,183035
19.0,26461
12.0,51109
21.0,118083
11.0,21224
12.0,183050
15.0,80069
11.0,172713
19.0,147695
13.0,13699
19.0,45570
12.0,48604
10.0,56803
14.0,98351
12.0,11307
20.0,146013
13.0,55864
18.0,63015
11.0,169555
11.0,175755
11.0,13702
12.0,140057
11.0,87118
13.0,12598
15.0,174745
10.0,185071
11.0,188264
11.0,48510
12.0,137404
13.0,28791
20.0,188281
11.0,63349
15.0,66454
15.0,6210
19.0,173605
17.0,143565
11.0,66725
17.0,40009
13.0,38054
21.0,122271
14.0,73115
18.0,132521
10.0,171795
11.0,147534
13.0,43833
11.0,188221
23.0,146090
14.0,156533
17.0,136718
16.0,144773
9.0,24942
19.0,110453
12.0,168647
12.0,145177
10.0,14912
15.0,8480
13.0,131983
9.0,84888
13.0,58448
12.0,41000
11.0,54280
14.0,35473
14.0,103799
12.0,136075
15.0,78153
13.0,146771
19.0,146954
12.0,127771
19.0,51020
10.0,106421
20.0,21817
13.0,15293
13.0,10614
20.0,66056
18.0,132061
12.0,19792
17.0,20710
10.0,4376
16.0,165865
20.0,16012
17.0,65008
13.0,101664
16.0,121289
18.0,161942
21.0,138693
11.0,60607
19.0,39330
12.0,102769
17.0,10250
19.0,131625
12.0,111016
12.0,42752
16.0,105007
11.0,38459
11.0,115026
12.0,17047
17.0,59583
19.0,80704
13.0,114487
11.0,178491
19.0,92747
19.0,54865
13.0,139358
12.0,137184
11.0,106333
22.0,110153
11.0,5651
11.0,181262
14.0,73710
11.0,69906
12.0,32319
8.0,11015
16.0,56355
22.0,132062
18.0,18802
11.0,167220
13.0,171881
9.0,192281
10.0,176317
10.0,150494
22.0,39175
17.0,104548
12.0,94089
13.0,149340
18.0,149829
18.0,143681
14.0,1488
9.0,157625
12.0,115281
13.0,33869
9.0,50955
11.0,16769
11.0,133484
18.0,57633
12.0,89150
18.0,101670
15.0,126184
10.0,89790
10.0,68223
10.0,159996
15.0,189950
18.0,108162
12.0,189691
21.0,18048
11.0,181283
13.0,112917
11.0,109295
15.0,150550
15.0,90865
14.0,29236
14.0,84177
10.0,183256
11.0,122179
18.0,81877
12.0,176338
22.0,164221
13.0,37008
11.0,184672
19.0,192705
14.0,114707
12.0,127810
11.0,73275
11.0,169054
12.0,76800
9.0,142956
11.0,189982
16.0,73545
14.0,162199
9.0,195843
17.0,147119
15.0,157565
13.0,13326
17.0,61337
11.0,62400
12.0,91214
8.0,147650
18.0,148642
11.0,161145
11.0,170064
17.0,183679
13.0,106993
11.0,108019
12.0,141966
16.0,29679
10.0,172180
17.0,152585
12.0,151125
18.0,80182
13.0,53871
10.0,166272
10.0,133466
16.0,9810
10.0,63295
12.0,112787
11.0,96245
17.0,92501
11.0,117601
12.0,134605
15.0,121280
14.0,155338
13.0,16445
15.0,17094
13.0,56515
17.0,120968
12.0,176778
16.0,6683
16.0,28531
13.0,11005
13.0,109205
9.0,194961
19.0,118691
17.0,68439
16.0,82944
9.0,70130
14.0,172345
17.0,132353
20.0,138421
17.0,7595
10.0,166256
16.0,147328
20.0,124964
16.0,190995
17.0,118461
19.0,169246
11.0,160888
12.0,143763
13.0,43640
16.0,88740
17.0,6341
14.0,146161
13.0,121854
15.0,71233
12.0,101581
14.0,131014
20.0,135446
13.0,6008
12.0,177194
10.0,182351
13.0,87755
10.0,13594
16.0,76718
12.0,104881
17.0,172791
19.0,143730
17.0,150787
12.0,166245
12.0,81792
12.0,119111
21.0,75217
7.0,990
11.0,49485
11.0,190603
14.0,116633
13.0,98903
13.0,85255
13.0,66692
12.0,170060
11.0,21128
13.0,67948
12.0,56607
10.0,43993
19.0,115684
21.0,71325
14.0,48172
8.0,70249
10.0,180681
11.0,86651
11.0,174511
13.0,48507
13.0,47228
16.0,155591
12.0,112050
10.0,83939
13.0,31608
18.0,100290
11.0,181852
14.0,94295
13.0,55029
22.0,170525
10.0,135028
18.0,175329
14.0,124602
18.0,126830
18.0,62233
11.0,46724
10.0,110272
15.0,88918
14.0,23642
11.0,45396
9.0,65380
11.0,117351
10.0,15755
17.0,194018
15.0,149729
12.0,93847
17.0,101754
10.0,134793
18.0,127624
15.0,91606
13.0,43598
11.0,188137
20.0,127527
10.0,94282
14.0,84049
11.0,191425
20.0,163843
18.0,125060
12.0,114774
16.0,62891
13.0,77267
13.0,47059
13.0,64193
18.0,51799
8.0,170792
11.0,143544
10.0,117960
12.0,154531
20.0,159362
13.0,174726
19.0,162510
13.0,134530
16.0,84544
11.0,143658
15.0,98812
14.0,57044
21.0,182999
11.0,168429
18.0,41199
11.0,142034
11.0,143714
12.0,83169
16.0,315
12.0,132034
12.0,81244
11.0,51524
12.0,73084
18.0,77414
21.0,178439
19.0,181780
12.0,24899
16.0,93413
23.0,186625
19.0,103246
17.0,188500
18.0,162505
11.0,73715
19.0,9576
14.0,93715
21.0,152681
20.0,155122
12.0,50018
22.0,145760
13.0,90740
22.0,196198
11.0,189492
18.0,147659
19.0,150740
19.0,21183
10.0,10192
13.0,119320
15.0,92807
17.0,105925
22.0,134431
11.0,169174
17.0,137825
11.0,40936
17.0,29066
13.0,118639
18.0,42014
13.0,196295
18.0,119907
10.0,181962
10.0,136383
16.0,68798
12.0,173435
17.0,52989
14.0,177726
12.0,17147
13.0,49807
12.0,25064
12.0,143338
11.0,67519
16.0,116858
11.0,156132
12.0,147182
12.0,35630
11.0,179500
14.0,101270
20.0,7824
19.0,62097
21.0,144510
11.0,138582
12.0,11554
17.0,145252
10.0,173339
10.0,92353
12.0,38318
11.0,172593
11.0,188091
18.0,136743
13.0,112377
16.0,66037
12.0,124596
12.0,176809
12.0,141273
11.0,180535
11.0,10718
18.0,187685
17.0,33915
11.0,131343
22.0,99469
11.0,10435
17.0,171513
23.0,154198
19.0,117640
10.0,119340
15.0,32616
20.0,57271
23.0,163344
20.0,163012
12.0,33556
12.0,195975
7.0,196118
18.0,158700
17.0,158756
12.0,108115
15.0,56564
18.0,188904
11.0,45053
15.0,120205
10.0,27351
10.0,174084
18.0,30214
11.0,118408
9.0,124558
12.0,182610
