,BASE_CUSTOMER_ID,BIRTHDAY_Y
127156,180317,1959
127175,180311,1959
127182,183391,1959
127205,45511,1959
127207,147510,1959
127220,42567,1959
127222,174358,1959
127224,164012,1959
127239,6122,1959
127243,87382,1958
127245,97438,1959
127252,179778,1959
127254,128068,1959
127266,192797,1958
127269,155460,1959
127272,144286,1959
127288,123453,1959
127293,133776,1959
127300,155942,1959
127302,82406,1959
127303,87855,1959
127305,85155,1959
127316,155746,1959
127322,58907,1959
127325,127585,1959
127340,152247,1959
127341,195304,1959
127352,15939,1959
127353,47943,1959
127354,163615,1959
127363,160481,1959
127381,15316,1959
127387,10319,1959
127388,134303,1959
127406,181301,1959
127409,167588,1958
127410,131836,1959
127428,24228,1959
127450,134886,1959
127453,181246,1959
127464,33107,1959
127468,70499,1958
127470,14430,1958
127498,165818,1959
127505,156027,1959
127506,56599,1958
127520,32929,1959
127529,30514,1959
127535,183028,1959
127562,183000,1959
127564,27902,1959
127567,156635,1958
127585,159475,1959
127587,176003,1959
127593,47950,1959
127601,77013,1959
127613,53503,1958
127619,128674,1959
127628,125444,1959
127629,100242,1959
127639,192181,1959
127652,172051,1959
127662,107220,1959
127663,45957,1958
127664,59864,1959
127669,130702,1959
127678,130425,1959
127680,50712,1959
127695,146255,1959
127701,66479,1958
127704,54145,1958
127740,182102,1959
127748,28918,1959
127752,108181,1959
127757,145061,1959
127776,124854,1959
127780,68429,1959
127781,173883,1959
127793,178707,1959
127810,76125,1959
127824,25110,1959
127825,105376,1959
127831,182080,1959
127836,180431,1959
127854,92559,1959
127859,137943,1959
127865,131086,1959
127871,77842,1959
127874,144562,1959
127877,130056,1959
127882,93857,1959
127896,77877,1959
127897,135370,1959
127907,36236,1959
127911,132485,1959
127919,16261,1959
127924,31180,1959
127936,115134,1959
127938,21134,1959
127963,191937,1959
127969,183130,1959
128002,146139,1959
128010,65825,1959
128033,38513,1959
128037,185416,1959
128057,157048,1959
128062,124146,1959
128066,47363,1966
128088,70686,1959
128094,157642,1959
128105,59148,1959
128112,183281,1959
128115,86236,1959
128116,179633,1959
128118,30468,1959
128119,5789,1959
128123,187240,1959
128131,133009,1959
128136,177433,1959
128162,98279,1959
128188,10237,1959
128190,87321,1959
128196,135189,1959
128200,108049,1959
128206,186690,1959
128237,164973,1958
128239,173278,1959
128254,69540,1959
128258,89951,1959
128263,12183,1959
128265,150449,1959
128266,115508,1959
128269,77614,1959
128288,36106,1959
128291,96153,1959
128301,168861,1959
128302,177083,1959
128304,14875,1959
128311,160937,1959
128320,48075,1959
128324,9533,1959
128331,104712,1959
128341,63343,1959
128342,167857,1959
128351,132656,1959
128353,176559,1959
128355,3253,1959
128389,42580,1958
128390,184716,1959
128398,152098,1959
128401,124589,1959
128405,186542,1959
128408,4554,1959
128431,128742,1959
128435,117020,1959
128450,120981,1959
128473,74419,1959
128488,111817,1959
128492,9974,1959
128497,23155,1958
128511,133678,1959
128515,182583,1959
128530,49946,1959
128558,54281,1959
128567,134556,1959
128568,77998,1959
128570,78136,1959
128588,9323,1959
128611,28489,1958
128612,29054,1965
128623,2013,1959
128628,183856,1966
128632,178814,1959
128644,146074,1959
128664,40990,1959
128668,102143,1959
128672,161350,1959
128677,120227,1959
128678,64189,1959
128700,143040,1959
128732,129361,1958
128743,28772,1966
128782,186634,1959
128793,45813,1959
128795,135254,1958
128805,119800,1959
128820,68243,1959
128830,183337,1959
128851,27410,1958
128852,193228,1959
128863,116848,1959
128866,185449,1959
128903,95124,1959
128904,54352,1959
128923,189165,1959
128946,31938,1959
128975,102245,1959
128980,119765,1959
129007,123727,1959
129010,2702,1959
129019,185719,1959
129022,31965,1959
129025,179423,1959
129026,27060,1959
129060,116672,1959
129071,83057,1959
129077,10365,1959
129095,10544,1959
129106,194039,1959
129109,106839,1959
129113,61968,1966
129124,168552,1958
129128,114925,1958
129131,183827,1959
129133,91710,1959
129134,66435,1959
129139,35730,1959
129149,45724,1959
129154,81780,1959
129158,187973,1959
129163,66638,1959
129168,6817,1959
129174,173124,1959
129190,67431,1959
129201,160639,1959
129212,157581,1958
129217,133690,1959
129222,160424,1959
129246,102947,1959
129249,175462,1959
129254,129135,1959
129258,85366,1959
129268,7520,1959
129271,75091,1959
129281,156175,1959
129287,90618,1958
129301,109551,1959
129305,35208,1959
129320,53839,1959
129333,53906,1959
129338,86997,1959
129353,4702,1959
129356,83022,1959
129368,136248,1959
129384,121609,1958
129388,164823,1959
129395,18265,1959
129397,63927,1959
129402,74779,1959
129408,84639,1958
129435,136639,1959
129440,186609,1959
129447,144581,1959
129449,167989,1959
129483,4215,1959
129489,56021,1959
129509,181667,1959
129511,37402,1959
129519,178496,1959
129524,65953,1959
129526,166503,1959
129538,140529,1958
129541,130451,1959
129547,186168,1959
129555,195605,1959
129573,176677,1959
129577,25341,1959
129578,11908,1959
129583,7355,1959
129602,177256,1959
129603,185114,1959
129606,167489,1959
129607,50661,1959
129609,87771,1959
129611,62231,1959
129612,23805,1959
129627,31275,1959
129647,172317,1959
129649,43460,1959
129653,90488,1959
129667,154670,1959
129669,1441,1959
129670,176653,1959
129683,63169,1959
129684,126821,1959
129704,117468,1959
129707,175323,1958
129720,173412,1959
129724,148627,1959
129730,81638,1959
129736,188504,1959
129746,105328,1959
129774,172764,1959
129783,187522,1959
129791,156518,1959
129796,182241,1959
129834,171379,1959
129853,15644,1959
129855,124104,1959
129861,172259,1959
129862,32009,1966
129879,7345,1959
129912,104541,1959
129913,113265,1959
129916,171701,1959
129939,185783,1959
129943,135545,1959
129960,148210,1959
129962,108974,1959
129974,149948,1959
129976,171432,1959
129993,191576,1959
129999,148511,1959
130005,86694,1959
130006,92865,1958
130008,83,1959
130010,190464,1959
130038,193693,1959
130055,135660,1959
130076,178268,1959
130090,26520,1959
130112,29214,1959
130115,80401,1959
130116,91551,1959
130121,63345,1958
130123,185755,1959
130124,12549,1958
130126,151771,1959
130160,180784,1959
130168,160452,1959
130172,147358,1959
130191,183485,1959
130207,111836,1959
130218,82484,1958
130220,189041,1959
130222,161173,1959
130231,193441,1959
130259,83419,1958
130261,85908,1959
130267,181673,1959
130281,156671,1959
130295,135526,1959
130298,158670,1959
130302,155638,1959
130311,11567,1959
130313,107706,1959
130314,116183,1959
130334,12854,1959
130337,32977,1959
130340,38446,1959
130345,154031,1959
130348,37243,1959
130356,167273,1959
130367,131156,1959
130371,192712,1959
130381,85947,1959
130412,196137,1958
130413,156032,1959
130414,192062,1958
130420,81947,1958
130421,60354,1966
130430,12499,1959
130435,79671,1958
130444,81692,1959
130455,11528,1959
130473,183868,1959
130483,164718,1959
130487,135194,1959
130501,133453,1959
130507,120950,1959
130529,110835,1959
130532,14146,1959
130541,81068,1959
130552,81397,1959
130553,169733,1959
130555,28050,1958
130556,92931,1959
130558,41341,1958
130560,175058,1959
130591,155469,1959
130605,59007,1959
130606,61508,1959
130619,156791,1959
130630,188774,1959
130632,52318,1959
130637,68434,1959
130644,108067,1959
130652,12041,1959
130659,26946,1959
130668,144593,1966
130691,50662,1959
130695,173593,1958
130699,31128,1959
130700,85514,1959
130703,66212,1959
130706,100678,1958
130713,137511,1959
130719,54031,1959
130732,12596,1959
130740,31972,1959
130746,21016,1959
130754,169896,1959
130777,62217,1959
130778,45603,1959
130785,166708,1958
130789,45178,1959
130805,15554,1959
130809,180914,1959
130810,131361,1959
130814,38313,1958
130826,180753,1959
130852,59281,1959
130858,40403,1959
130864,61698,1959
130873,181409,1959
130877,176000,1959
130884,55063,1959
130898,74434,1959
130901,14870,1958
130907,183736,1959
130911,185691,1959
130913,180393,1959
130914,180867,1959
130940,42754,1959
130945,141292,1958
130946,125187,1959
130947,171733,1959
130950,8311,1958
130972,64629,1959
130974,59550,1973
130995,81684,1959
131002,186390,1959
131018,125478,1959
131040,52282,1959
131045,23932,1959
131051,159293,1959
131055,186401,1959
131062,116039,1959
131064,100077,1959
131066,170077,1959
131071,119769,1959
131075,15679,1959
131077,15430,1959
131089,135987,1959
131098,6587,1959
131102,133790,1958
131107,133920,1959
131118,62644,1959
131122,43905,1959
131126,109469,1959
131139,29902,1959
131153,80138,1959
131154,177577,1959
131164,119322,1959
131168,70529,1959
131174,188483,1959
131208,18529,1959
131209,53095,1958
131210,120829,1959
131214,168068,1959
131220,155463,1959
131231,149846,1959
131238,106703,1959
131251,162231,1959
131254,194150,1959
131258,129866,1959
131270,100478,1959
131284,167091,1959
131292,123861,1959
131310,22798,1959
131312,141995,1959
131331,114824,1959
131332,95403,1959
131347,139854,1959
131369,156744,1959
131384,177948,1959
131407,110191,1959
131416,76889,1959
131419,33760,1959
131420,40625,1958
131421,174784,1959
131422,167378,1959
131426,6105,1959
131429,106144,1959
131468,111844,1959
131469,17549,1958
131474,1927,1958
131487,23134,1959
131489,147392,1959
131494,141864,1959
131498,36323,1959
131509,82931,1959
131524,18340,1959
131531,186671,1959
131541,66063,1959
131570,89844,1959
131593,39391,1959
131599,107557,1959
131608,26490,1959
131613,157212,1959
131627,61071,1959
131628,110737,1959
131630,35161,1959
131635,115733,1959
131636,24530,1958
131641,21348,1958
131642,188822,1959
131643,15313,1959
131647,146725,1958
131649,81498,1966
131653,110355,1959
131658,146486,1959
131667,171659,1959
131669,172867,1959
131676,125174,1959
131677,180819,1959
131688,105513,1959
131689,27393,1959
131695,176679,1959
131698,131008,1959
131701,101924,1958
131723,158163,1959
131726,171953,1959
131734,181959,1959
131745,12047,1958
131746,172579,1958
131750,43141,1959
131756,178540,1959
131758,22384,1959
131759,139638,1959
131762,163172,1959
131784,25162,1959
131786,173991,1959
131787,82555,1966
131810,180442,1959
131816,134932,1959
131844,185841,1959
131845,31768,1959
131858,32541,1959
131859,26727,1959
131860,19227,1966
131868,122379,1959
131873,181557,1959
131880,68092,1959
131905,91079,1959
131915,179319,1959
131930,125935,1959
131951,74734,1959
131965,61598,1959
131971,27634,1959
131974,91266,1959
131978,189114,1959
131987,24906,1959
131988,119247,1959
131991,191743,1959
131994,27772,1959
131995,154306,1959
131998,146665,1959
132004,117183,1959
132044,172247,1959
132063,16229,1959
132093,31960,1959
132102,147882,1959
132121,72590,1959
132140,16218,1959
132142,10036,1959
132160,47854,1959
132161,49170,1959
132171,53259,1958
132174,157084,1959
132186,14787,1959
132187,151851,1959
132204,182868,1959
132210,139580,1959
132215,58105,1959
132221,123402,1959
132225,151721,1959
132227,183884,1959
132228,4263,1959
132235,187920,1966
132236,4424,1959
132241,178001,1959
132254,182426,1959
132258,189637,1959
132259,180545,1959
132260,192164,1959
132263,95265,1959
132265,138295,1958
132269,173913,1959
132283,127283,1959
132313,188344,1959
132334,171630,1959
132346,177463,1959
132365,65898,1959
132370,114339,1959
132398,181578,1959
132406,82824,1959
132410,138519,1959
132419,169539,1959
132422,90166,1959
132441,83024,1959
132442,103200,1959
132443,34875,1959
132444,38109,1959
132448,74853,1959
132469,66989,1959
132470,166742,1959
132471,167227,1958
132475,93108,1959
132490,172045,1959
132491,108373,1959
132497,44193,1959
132506,82322,1959
132507,15033,1959
132517,120299,1959
132520,109911,1959
132525,191109,1959
132528,150241,1958
132539,101717,1959
132568,157782,1959
132575,51359,1959
132585,124661,1959
132598,110027,1959
132602,180051,1959
132603,23361,1959
132611,144949,1959
132612,183829,1959
132613,86808,1959
132628,55980,1959
132630,72087,1959
132643,38633,1959
132655,174344,1959
132666,12217,1958
132669,73064,1959
132685,7176,1958
132692,174659,1959
132694,31671,1959
132704,161044,1958
132709,27806,1959
132710,9024,1959
132732,160106,1959
132738,66640,1959
132765,58756,1959
132771,173755,1959
132775,158695,1959
132777,74074,1959
132778,113353,1959
132780,82162,1959
132789,119680,1959
132803,48796,1959
132804,75986,1959
132814,22366,1959
132824,140117,1959
132827,112289,1959
132835,15025,1959
132838,152508,1959
132842,155057,1959
132848,13746,1958
132858,63300,1959
132859,153288,1959
132864,50481,1959
132876,179191,1959
132896,106259,1959
132910,134858,1959
132913,112934,1959
132919,41786,1959
132922,91871,1959
132979,194185,1959
132984,25198,1959
132994,39893,1959
132999,164120,1959
133022,11080,1959
133055,169537,1958
133060,96745,1959
133061,4377,1959
133066,160986,1959
133067,29988,1959
133071,185983,1959
133086,157013,1959
133092,171937,1959
133116,109800,1959
133117,95941,1959
133121,49816,1959
133128,160031,1959
133134,39738,1959
133151,24159,1959
133164,162833,1959
133167,61676,1959
133176,41261,1958
133204,138586,1959
133213,23933,1959
133224,165745,1959
133225,97616,1959
133228,134034,1959
133238,134677,1959
133240,66048,1958
133253,105954,1959
133262,176322,1959
133264,176659,1959
133269,146290,1959
133276,140340,1959
133280,66475,1959
133301,146431,1959
133305,192612,1959
133306,189459,1959
133307,185740,1959
133310,158326,1959
133312,167646,1959
133317,193210,1959
133318,187318,1959
133331,167118,1959
133339,117057,1959
133344,25850,1959
133354,110642,1958
133366,789,1958
133373,114793,1959
133376,85659,1959
133377,34561,1959
133386,67937,1959
133388,20394,1959
133390,20232,1958
133408,123593,1959
133413,163878,1959
133435,102960,1959
133438,55582,1959
133439,46850,1959
133440,51979,1959
133445,127879,1958
133457,129825,1959
133469,180531,1959
133470,124139,1959
133473,187432,1959
133476,134855,1959
133477,17200,1959
133486,118720,1959
133487,133907,1958
133488,139944,1959
133494,66101,1959
133502,3164,1959
133523,182670,1959
133525,136671,1959
133531,126627,1959
133542,145006,1959
133563,77678,1959
133565,20559,1959
133568,109403,1959
133580,174844,1959
133585,69018,1959
133586,38736,1959
133590,87467,1959
133597,95551,1959
133598,15533,1959
133602,119617,1959
133614,82293,1966
133619,137179,1959
